architecture,logical_basis,legend_label,display_label,decoder,enable_correlations_at_compile,enable_correlations_at_decode,observable,metric,p_link,p1,bulk_p2,boundary_x,crossing_two_qubit_locations,bulk_two_qubit_locations,shots,retained_shots,logical_errors,discards,ler,clopper_pearson_95_low,clopper_pearson_95_high,circuit_sha256,noisy_circuit_sha256,strict_dem_sha256,native_dem_sha256,dem_model,sampling_policy,shortest_graphlike_error,source_manifest_sha256,source_native_architecture,total_two_qubit_locations,tqecd_version,tqecd_git_commit,detector_source_manifest_sha256,aggregation_manifest_sha256
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.001,0.0001,0.0001,12.0,264,15456,45000000,45000000,34,0,7.555555555555555e-07,5.232442412878051e-07,1.0558129991621545e-06,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,33e3774de09861f4bc34b4d63ec0c4b428258274b7580525ff3d1d2304bfc423,e99d3388a72d9e022a94eff9173fdc62284ae80b26a39aa0b05f8d68de0c2c48,d3e33fa2535d609e696328bb26b12bbabc53e4dffb15733d02ba182c43d4dd4d,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.002,0.0001,0.0001,12.0,264,15456,45000000,45000000,24,0,5.333333333333333e-07,3.417167590465965e-07,7.935576210463774e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,345ab2ff93b63d503b28cd26d115b66df852efd2237dbe2302ca0d068412cf48,f057050cc317a8c4f6c85fbf32287181cc66d2cb6e7f719ba7b0cab6cc1301c1,ac03751466e47dca47b7a5a6a7a8e4af18966b650b3e139fa87e1b9beded4707,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.003,0.0001,0.0001,12.0,264,15456,45000000,45000000,29,0,6.444444444444444e-07,4.315945997491171e-07,9.255295909381502e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,58abd4cd339196b08752c490d34d4ff1de862a2d266ac5df96abff1fd12006ad,1425084633da435e263e6e2a7533864e5d0e0333cd9a494302a052825232f6d1,73c86c6838f04a21b11d1705ac24006ca4539850535e660b3180f49c6f9d77c0,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.004,0.0001,0.0001,12.0,264,15456,45000000,45000000,25,0,5.555555555555555e-07,3.5952629452920585e-07,8.201094848889127e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,d34071168d82f586182a5290932679352b5009b18d2576440240b4f17ec47c20,dddec81a92a60758e4994c671de90809be95777bb96f878aa39fc52e5ce2697f,b77e2c0f681e6210e5a449d7fd07ef81bf4b69e31da32c20a3a75765e0ce3f06,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.005,0.0001,0.0001,12.0,264,15456,45000000,45000000,35,0,7.777777777777778e-07,5.417507779704723e-07,1.0817004436567275e-06,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,ea7fe130500dbeddb9dcfa12eb88475593659a0b6df9fffb12c9e2f5abea8d09,a17429b09d56bf577a73d7f3e601fe006008e7a17d83317a10f5d84906a84756,ee70678f75d1859c7d9bd68b9bbbc49f03cddbeb2e999bf3f0eb35fde1fd2847,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.006,0.0001,0.0001,12.0,264,15456,45000000,45000000,20,0,4.4444444444444444e-07,2.7147823347083696e-07,6.864083149246483e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,b6edfb97a23acfcc30a04ba0ce00d7f868c9d630e8e42354ef74be968026ee7d,63631cbe317d1e59964fdc36b38beaae21ecb0d2314b64abdd0670bad34ad761,5eb25da4deb4733c3056a1d1b8d83ffef8652ec56bf533ac338feb5fe71a845d,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.007,0.0001,0.0001,12.0,264,15456,45000000,45000000,25,0,5.555555555555555e-07,3.5952629452920585e-07,8.201094848889127e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,5aeea8b730eb0bbd597e11f3aa1c7de32da2a844a79715b4707fb5a80f171c65,6441bf3c86ac60af2caf3379844b5db1a67b1d1017480004ab95ac3024cd4387,497fc370a0304199bd80168392f9e1014cde95df4b0a12f925b83663e8e1dbf3,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.008,0.0001,0.0001,12.0,264,15456,45000000,45000000,29,0,6.444444444444444e-07,4.315945997491171e-07,9.255295909381502e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,c84742873520b9363a5f9811c286913cdaf6bf4152c6df86f40c607c96fffd6f,170974dcd7b60edecf9cfb37258c71638a81c2918114d62392f5a1122eb5f111,9a8058021cb7585bcb2d415d8c3b55cb721e60fc1d39d444838c1daeac0f667b,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.009,0.0001,0.0001,12.0,264,15456,45000000,45000000,24,0,5.333333333333333e-07,3.417167590465965e-07,7.935576210463774e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,76edd6bf941ac3d57bca21b18d887f84852e692f94db762dda384982a0e97455,e4cc3ad9232908793e7eb17cbac43af473f4a080986de17f41a89b10476b8675,ac8642bf17b9b6d2460b7a9775a64516db5f12ad2815f4ab3f1e3287de4eb625,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
mixed_d5_d11_d5,Z,d5-d11-d5 Z,Mixed D5–D11–D5 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.01,0.0001,0.0001,12.0,264,15456,45000000,45000000,22,0,4.888888888888889e-07,3.063840883813474e-07,7.401835601666388e-07,eaa910381ee4c7c76009692e1f5f8583824bacf988763a0e8bb8bdeea8dfea04,4ab70750d2bd2918c21cdf6fe0f3cf2ea0b6bdeea07e66f5791731340b3ee499,29518c7b832a0ef1f7b23173248a2e65b6ba3da8730a3bbaf6f5d7c68c0850ec,b7d8a57b43ec86c0ab0161852a16c56d60d501ae56243d489d811715a758f7ff,strict_decomposed,authenticated_prior_plus_disjoint_20260921_fixed_45000000_standard_pymatching,5,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,00bf458fa5a9994632181f4972629bfc4dfc83b8b279c7ece5c8d428c8cd9349
